Country,sex,age,data,start_year,end_year,rsq,period
Japan,female,83,"<df[,2]>",1975,1990,0.9757058429964561,1975-1990
Japan,female,83,"<df[,2]>",1975,2018,0.9847835398773352,1975 onwards
Japan,female,83,"<df[,2]>",1991,2018,0.9505962395171911,1991 onwards
Japan,female,84,"<df[,2]>",1975,1990,0.9738326846341027,1975-1990
Japan,female,84,"<df[,2]>",1975,2018,0.9832871035431698,1975 onwards
Japan,female,84,"<df[,2]>",1991,2018,0.9458914545318879,1991 onwards
Japan,female,85,"<df[,2]>",1975,1990,0.9596341274784491,1975-1990
Japan,female,85,"<df[,2]>",1975,2018,0.981691591662186,1975 onwards
Japan,female,85,"<df[,2]>",1991,2018,0.940729733195939,1991 onwards
Japan,female,86,"<df[,2]>",1975,1990,0.9606825255810513,1975-1990
Japan,female,86,"<df[,2]>",1975,2018,0.9813949362007086,1975 onwards
Japan,female,86,"<df[,2]>",1991,2018,0.9386766504466661,1991 onwards
Japan,female,87,"<df[,2]>",1975,1990,0.9603289560666064,1975-1990
Japan,female,87,"<df[,2]>",1975,2018,0.9803999016731416,1975 onwards
Japan,female,87,"<df[,2]>",1991,2018,0.9329578840948552,1991 onwards
Japan,female,88,"<df[,2]>",1975,1990,0.9505764108373481,1975-1990
Japan,female,88,"<df[,2]>",1975,2018,0.977460756201156,1975 onwards
Japan,female,88,"<df[,2]>",1991,2018,0.9247532389451629,1991 onwards
Japan,female,89,"<df[,2]>",1975,1990,0.930442767686829,1975-1990
Japan,female,89,"<df[,2]>",1975,2018,0.9727102521154924,1975 onwards
Japan,female,89,"<df[,2]>",1991,2018,0.909930024321146,1991 onwards
Japan,female,90,"<df[,2]>",1975,1990,0.9171553382933263,1975-1990
Japan,female,90,"<df[,2]>",1975,2018,0.9670311772878172,1975 onwards
Japan,female,90,"<df[,2]>",1991,2018,0.8884542940306,1991 onwards
Japan,female,91,"<df[,2]>",1975,1990,0.8861763731547055,1975-1990
Japan,female,91,"<df[,2]>",1975,2018,0.9641741915239277,1975 onwards
Japan,female,91,"<df[,2]>",1991,2018,0.8856327902420853,1991 onwards
Japan,female,92,"<df[,2]>",1975,1990,0.8703942932400007,1975-1990
Japan,female,92,"<df[,2]>",1975,2018,0.9580117623686754,1975 onwards
Japan,female,92,"<df[,2]>",1991,2018,0.876075737395858,1991 onwards
Japan,female,93,"<df[,2]>",1975,1990,0.934302086361008,1975-1990
Japan,female,93,"<df[,2]>",1975,2018,0.9602857086781216,1975 onwards
Japan,female,93,"<df[,2]>",1991,2018,0.8585048061457176,1991 onwards
Japan,female,94,"<df[,2]>",1975,1990,0.8859038298396931,1975-1990
Japan,female,94,"<df[,2]>",1975,2018,0.9539559824448817,1975 onwards
Japan,female,94,"<df[,2]>",1991,2018,0.8479953965743466,1991 onwards
Japan,female,95,"<df[,2]>",1975,1990,0.775870664340098,1975-1990
Japan,female,95,"<df[,2]>",1975,2018,0.9338671524156175,1975 onwards
Japan,female,95,"<df[,2]>",1991,2018,0.8009797445526807,1991 onwards
Japan,female,96,"<df[,2]>",1975,1990,0.7943403623994159,1975-1990
Japan,female,96,"<df[,2]>",1975,2018,0.9238877610349575,1975 onwards
Japan,female,96,"<df[,2]>",1991,2018,0.7618648422546664,1991 onwards
Japan,female,97,"<df[,2]>",1975,1990,0.8171721858603265,1975-1990
Japan,female,97,"<df[,2]>",1975,2018,0.918214582875974,1975 onwards
Japan,female,97,"<df[,2]>",1991,2018,0.7333594758531966,1991 onwards
Japan,female,98,"<df[,2]>",1975,1990,0.5580901648168587,1975-1990
Japan,female,98,"<df[,2]>",1975,2018,0.8702238292950951,1975 onwards
Japan,female,98,"<df[,2]>",1991,2018,0.589170397286983,1991 onwards
Japan,female,99,"<df[,2]>",1975,1990,0.5939239941919394,1975-1990
Japan,female,99,"<df[,2]>",1975,2018,0.8269888666477967,1975 onwards
Japan,female,99,"<df[,2]>",1991,2018,0.5598333267853282,1991 onwards
Japan,female,100,"<df[,2]>",1975,1990,0.5333784375015509,1975-1990
Japan,female,100,"<df[,2]>",1975,2018,0.7549781956477265,1975 onwards
Japan,female,100,"<df[,2]>",1991,2018,0.39870371276048333,1991 onwards
Japan,female,101,"<df[,2]>",1975,1990,0.16699429680298064,1975-1990
Japan,female,101,"<df[,2]>",1975,2018,0.6301518477844831,1975 onwards
Japan,female,101,"<df[,2]>",1991,2018,0.2972661305909438,1991 onwards
Japan,female,102,"<df[,2]>",1975,1990,0.31065143419741625,1975-1990
Japan,female,102,"<df[,2]>",1975,2018,0.5754510170582529,1975 onwards
Japan,female,102,"<df[,2]>",1991,2018,0.10901484352563783,1991 onwards
Japan,female,103,"<df[,2]>",1975,1990,0.01766680765498198,1975-1990
Japan,female,103,"<df[,2]>",1975,2018,0.42674344478762516,1975 onwards
Japan,female,103,"<df[,2]>",1991,2018,0.08707897967559514,1991 onwards
Japan,female,104,"<df[,2]>",1975,1990,0.05592160232537102,1975-1990
Japan,female,104,"<df[,2]>",1975,2018,0.14886684744007167,1975 onwards
Japan,female,104,"<df[,2]>",1991,2018,0.0866976906382163,1991 onwards
Japan,female,105,"<df[,2]>",1975,1990,0.05034635265698226,1975-1990
Japan,female,105,"<df[,2]>",1975,2018,0.06407913833486528,1975 onwards
Japan,female,105,"<df[,2]>",1991,2018,0.08519967393510265,1991 onwards
Japan,female,106,"<df[,2]>",1975,1990,0.11480694576071014,1975-1990
Japan,female,106,"<df[,2]>",1975,2018,0.08354037178673417,1975 onwards
Japan,female,106,"<df[,2]>",1991,2018,0.004273042919374635,1991 onwards
Japan,female,107,"<df[,2]>",1975,1990,NA,1975-1990
Japan,female,107,"<df[,2]>",1975,2018,NA,1975 onwards
Japan,female,107,"<df[,2]>",1991,2018,0.002743430267259412,1991 onwards
Japan,female,108,"<df[,2]>",1975,1990,NA,1975-1990
Japan,female,108,"<df[,2]>",1975,2018,NA,1975 onwards
Japan,female,108,"<df[,2]>",1991,2018,0.14752686287966493,1991 onwards
Japan,female,109,"<df[,2]>",1975,1990,NA,1975-1990
Japan,female,109,"<df[,2]>",1975,2018,NA,1975 onwards
Japan,female,109,"<df[,2]>",1991,2018,NA,1991 onwards
Japan,female,110,"<df[,2]>",1975,1990,NA,1975-1990
Japan,female,110,"<df[,2]>",1975,2018,NA,1975 onwards
Japan,female,110,"<df[,2]>",1991,2018,0.15815827445299374,1991 onwards
Japan,male,0,"<df[,2]>",1975,1990,0.990033874677005,1975-1990
Japan,male,0,"<df[,2]>",1975,2018,0.9837894920049833,1975 onwards
Japan,male,0,"<df[,2]>",1991,2018,0.9896879465658703,1991 onwards
Japan,male,1,"<df[,2]>",1975,1990,0.9410780440480416,1975-1990
Japan,male,1,"<df[,2]>",1975,2018,0.9758636569442893,1975 onwards
Japan,male,1,"<df[,2]>",1991,2018,0.9266293395260281,1991 onwards
Japan,male,2,"<df[,2]>",1975,1990,0.9115421800154754,1975-1990
Japan,male,2,"<df[,2]>",1975,2018,0.9623994374414543,1975 onwards
Japan,male,2,"<df[,2]>",1991,2018,0.8961122445116592,1991 onwards
Japan,male,3,"<df[,2]>",1975,1990,0.8916542987268423,1975-1990
Japan,male,3,"<df[,2]>",1975,2018,0.9575449391496227,1975 onwards
Japan,male,3,"<df[,2]>",1991,2018,0.8846576986276014,1991 onwards
Japan,male,4,"<df[,2]>",1975,1990,0.9184717579138599,1975-1990
Japan,male,4,"<df[,2]>",1975,2018,0.9592962048081108,1975 onwards
Japan,male,4,"<df[,2]>",1991,2018,0.88698787705609206,1991 onwards
Japan,male,5,"<df[,2]>",1975,1990,0.9416224166331678,1975-1990
Japan,male,5,"<df[,2]>",1975,2018,0.9423854453703936,1975 onwards
Japan,male,5,"<df[,2]>",1991,2018,0.8124161045776926,1991 onwards
Japan,male,6,"<df[,2]>",1975,1990,0.9099282548939037,1975-1990
Japan,male,6,"<df[,2]>",1975,2018,0.9566138199815033,1975 onwards
Japan,male,6,"<df[,2]>",1991,2018,0.8826573163686418,1991 onwards
Japan,male,7,"<df[,2]>",1975,1990,0.9190723119692781,1975-1990
Japan,male,7,"<df[,2]>",1975,2018,0.9349232484875728,1975 onwards
Japan,male,7,"<df[,2]>",1991,2018,0.8046831184823326,1991 onwards
Japan,male,8,"<df[,2]>",1975,1990,0.8634379368567351,1975-1990
Japan,male,8,"<df[,2]>",1975,2018,0.9064351126696831,1975 onwards
Japan,male,8,"<df[,2]>",1991,2018,0.7120867196426875,1991 onwards
Japan,male,9,"<df[,2]>",1975,1990,0.8781597942750147,1975-1990
Japan,male,9,"<df[,2]>",1975,2018,0.8940147581230595,1975 onwards
Japan,male,9,"<df[,2]>",1991,2018,0.6873388519755134,1991 onwards
Japan,male,10,"<df[,2]>",1975,1990,0.8096367241727046,1975-1990
Japan,male,10,"<df[,2]>",1975,2018,0.9038805666246233,1975 onwards
Japan,male,10,"<df[,2]>",1991,2018,0.7525147113590596,1991 onwards
Japan,male,11,"<df[,2]>",1975,1990,0.8304620730591118,1975-1990
Japan,male,11,"<df[,2]>",1975,2018,0.9013562490062235,1975 onwards
Japan,male,11,"<df[,2]>",1991,2018,0.7187398289402714,1991 onwards
Japan,male,12,"<df[,2]>",1975,1990,0.8092393643944849,1975-1990
Japan,male,12,"<df[,2]>",1975,2018,0.8912185570430864,1975 onwards
Japan,male,12,"<df[,2]>",1991,2018,0.692287192378972,1991 onwards
Japan,male,13,"<df[,2]>",1975,1990,0.7829435861707257,1975-1990
Japan,male,13,"<df[,2]>",1975,2018,0.8719700609480167,1975 onwards
Japan,male,13,"<df[,2]>",1991,2018,0.6533550880516737,1991 onwards
Japan,male,14,"<df[,2]>",1975,1990,0.8855114854707694,1975-1990
Japan,male,14,"<df[,2]>",1975,2018,0.8123983490714088,1975 onwards
Japan,male,14,"<df[,2]>",1991,2018,0.5624182431145942,1991 onwards
Japan,male,15,"<df[,2]>",1975,1990,0.9272523202877145,1975-1990
Japan,male,15,"<df[,2]>",1975,2018,0.8965150281000752,1975 onwards
Japan,male,15,"<df[,2]>",1991,2018,0.7186163710953062,1991 onwards
Japan,male,16,"<df[,2]>",1975,1990,0.8910914021587151,1975-1990
Japan,male,16,"<df[,2]>",1975,2018,0.9770435281563663,1975 onwards
Japan,male,16,"<df[,2]>",1991,2018,0.9345059383199278,1991 onwards
Japan,male,17,"<df[,2]>",1975,1990,0.7152515897002589,1975-1990
Japan,male,17,"<df[,2]>",1975,2018,0.9598651839196568,1975 onwards
Japan,male,17,"<df[,2]>",1991,2018,0.9388983159601738,1991 onwards
Japan,male,18,"<df[,2]>",1975,1990,0.6753922594883329,1975-1990
Japan,male,18,"<df[,2]>",1975,2018,0.9482490435141913,1975 onwards
Japan,male,18,"<df[,2]>",1991,2018,0.9351479167978536,1991 onwards
Japan,male,19,"<df[,2]>",1975,1990,0.5722823007039886,1975-1990
Japan,male,19,"<df[,2]>",1975,2018,0.9526006401997938,1975 onwards
Japan,male,19,"<df[,2]>",1991,2018,0.9801629359594265,1991 onwards
Japan,male,20,"<df[,2]>",1975,1990,0.2784344111586291,1975-1990
Japan,male,20,"<df[,2]>",1975,2018,0.933669614773583,1975 onwards
Japan,male,20,"<df[,2]>",1991,2018,0.9283706584864364,1991 onwards
Japan,male,21,"<df[,2]>",1975,1990,0.6716663176395097,1975-1990
Japan,male,21,"<df[,2]>",1975,2018,0.9286396191065156,1975 onwards
Japan,male,21,"<df[,2]>",1991,2018,0.7908226495117031,1991 onwards
Japan,male,22,"<df[,2]>",1975,1990,0.8209042821153838,1975-1990
Japan,male,22,"<df[,2]>",1975,2018,0.9127907830453309,1975 onwards
Japan,male,22,"<df[,2]>",1991,2018,0.7791417284140966,1991 onwards
Japan,male,23,"<df[,2]>",1975,1990,0.764792941436686,1975-1990
Japan,male,23,"<df[,2]>",1975,2018,0.8562961361570749,1975 onwards
Japan,male,23,"<df[,2]>",1991,2018,0.6246780865025474,1991 onwards
Japan,male,24,"<df[,2]>",1975,1990,0.8628634083186105,1975-1990
Japan,male,24,"<df[,2]>",1975,2018,0.8105783218222262,1975 onwards
Japan,male,24,"<df[,2]>",1991,2018,0.5479777744596531,1991 onwards
Japan,male,25,"<df[,2]>",1975,1990,0.7973392368079235,1975-1990
Japan,male,25,"<df[,2]>",1975,2018,0.8789851495459247,1975 onwards
Japan,male,25,"<df[,2]>",1991,2018,0.6406708810789898,1991 onwards
Japan,male,26,"<df[,2]>",1975,1990,0.8604473656037829,1975-1990
Japan,male,26,"<df[,2]>",1975,2018,0.900381326148203,1975 onwards
Japan,male,26,"<df[,2]>",1991,2018,0.7211084648717986,1991 onwards
Japan,male,27,"<df[,2]>",1975,1990,0.7337983543706416,1975-1990
Japan,male,27,"<df[,2]>",1975,2018,0.8167030752499417,1975 onwards
Japan,male,27,"<df[,2]>",1991,2018,0.48289429301545345,1991 onwards
Japan,male,28,"<df[,2]>",1975,1990,0.8994947179513005,1975-1990
Japan,male,28,"<df[,2]>",1975,2018,0.8284090586792078,1975 onwards
Japan,male,28,"<df[,2]>",1991,2018,0.6219607750214005,1991 onwards
Japan,male,29,"<df[,2]>",1975,1990,0.954253784109125,1975-1990
Japan,male,29,"<df[,2]>",1975,2018,0.8682938355330121,1975 onwards
Japan,male,29,"<df[,2]>",1991,2018,0.6775386514425187,1991 onwards
Japan,male,30,"<df[,2]>",1975,1990,0.8127020179578508,1975-1990
Japan,male,30,"<df[,2]>",1975,2018,0.7911415139068108,1975 onwards
Japan,male,30,"<df[,2]>",1991,2018,0.5393463391727503,1991 onwards
Japan,male,31,"<df[,2]>",1975,1990,0.8550058864117754,1975-1990
Japan,male,31,"<df[,2]>",1975,2018,0.752289281982529,1975 onwards
Japan,male,31,"<df[,2]>",1991,2018,0.5952853179100325,1991 onwards
Japan,male,32,"<df[,2]>",1975,1990,0.9557176315842041,1975-1990
Japan,male,32,"<df[,2]>",1975,2018,0.8225338431180075,1975 onwards
Japan,male,32,"<df[,2]>",1991,2018,0.6076114835022084,1991 onwards
Japan,male,33,"<df[,2]>",1975,1990,0.9293990538301989,1975-1990
Japan,male,33,"<df[,2]>",1975,2018,0.8212246696616584,1975 onwards
Japan,male,33,"<df[,2]>",1991,2018,0.5653758255096681,1991 onwards
Japan,male,34,"<df[,2]>",1975,1990,0.961378469086717,1975-1990
Japan,male,34,"<df[,2]>",1975,2018,0.7950534528132925,1975 onwards
Japan,male,34,"<df[,2]>",1991,2018,0.5301615244111515,1991 onwards
Japan,male,35,"<df[,2]>",1975,1990,0.9260705410224759,1975-1990
Japan,male,35,"<df[,2]>",1975,2018,0.829989098689445,1975 onwards
Japan,male,35,"<df[,2]>",1991,2018,0.5883411180494156,1991 onwards
Japan,male,36,"<df[,2]>",1975,1990,0.954782833329081,1975-1990
Japan,male,36,"<df[,2]>",1975,2018,0.8868624138273912,1975 onwards
Japan,male,36,"<df[,2]>",1991,2018,0.7401994679178793,1991 onwards
Japan,male,37,"<df[,2]>",1975,1990,0.9502179895297692,1975-1990
Japan,male,37,"<df[,2]>",1975,2018,0.8708719496138139,1975 onwards
Japan,male,37,"<df[,2]>",1991,2018,0.689107338063516,1991 onwards
Japan,male,38,"<df[,2]>",1975,1990,0.9597833484241629,1975-1990
Japan,male,38,"<df[,2]>",1975,2018,0.8704542361632194,1975 onwards
Japan,male,38,"<df[,2]>",1991,2018,0.6822280764836175,1991 onwards
Japan,male,39,"<df[,2]>",1975,1990,0.9221083658962186,1975-1990
Japan,male,39,"<df[,2]>",1975,2018,0.8799092060867177,1975 onwards
Japan,male,39,"<df[,2]>",1991,2018,0.6765328796330116,1991 onwards
Japan,male,40,"<df[,2]>",1975,1990,0.9421942118631755,1975-1990
Japan,male,40,"<df[,2]>",1975,2018,0.8881150313273146,1975 onwards
Japan,male,40,"<df[,2]>",1991,2018,0.6902852977600243,1991 onwards
Japan,male,41,"<df[,2]>",1975,1990,0.9423110866785094,1975-1990
Japan,male,41,"<df[,2]>",1975,2018,0.8986360052376213,1975 onwards
Japan,male,41,"<df[,2]>",1991,2018,0.7285309368007555,1991 onwards
Japan,male,42,"<df[,2]>",1975,1990,0.9561447365545148,1975-1990
Japan,male,42,"<df[,2]>",1975,2018,0.9087628136510458,1975 onwards
Japan,male,42,"<df[,2]>",1991,2018,0.7648831567750527,1991 onwards
Japan,male,43,"<df[,2]>",1975,1990,0.9294722420172974,1975-1990
Japan,male,43,"<df[,2]>",1975,2018,0.9171512219068436,1975 onwards
Japan,male,43,"<df[,2]>",1991,2018,0.8053249527030932,1991 onwards
Japan,male,44,"<df[,2]>",1975,1990,0.9676543127948284,1975-1990
Japan,male,44,"<df[,2]>",1975,2018,0.9253595108283501,1975 onwards
Japan,male,44,"<df[,2]>",1991,2018,0.8281760635308694,1991 onwards
Japan,male,45,"<df[,2]>",1975,1990,0.9710991486686894,1975-1990
Japan,male,45,"<df[,2]>",1975,2018,0.9430082120773047,1975 onwards
Japan,male,45,"<df[,2]>",1991,2018,0.8580592434569877,1991 onwards
Japan,male,46,"<df[,2]>",1975,1990,0.960168182162072,1975-1990
Japan,male,46,"<df[,2]>",1975,2018,0.9466674783130118,1975 onwards
Japan,male,46,"<df[,2]>",1991,2018,0.8776908830270606,1991 onwards
Japan,male,47,"<df[,2]>",1975,1990,0.9373248281272752,1975-1990
Japan,male,47,"<df[,2]>",1975,2018,0.950119889681943,1975 onwards
Japan,male,47,"<df[,2]>",1991,2018,0.8968245795121814,1991 onwards
Japan,male,48,"<df[,2]>",1975,1990,0.8919460474376274,1975-1990
Japan,male,48,"<df[,2]>",1975,2018,0.9519286993012402,1975 onwards
Japan,male,48,"<df[,2]>",1991,2018,0.9071444365680701,1991 onwards
Japan,male,49,"<df[,2]>",1975,1990,0.8486779280004201,1975-1990
Japan,male,49,"<df[,2]>",1975,2018,0.954773613940474,1975 onwards
Japan,male,49,"<df[,2]>",1991,2018,0.9163924324719946,1991 onwards
Japan,male,50,"<df[,2]>",1975,1990,0.764694447039988,1975-1990
Japan,male,50,"<df[,2]>",1975,2018,0.9467096593727451,1975 onwards
Japan,male,50,"<df[,2]>",1991,2018,0.9017830989939526,1991 onwards
Japan,male,51,"<df[,2]>",1975,1990,0.6649637719596794,1975-1990
Japan,male,51,"<df[,2]>",1975,2018,0.9439141865368553,1975 onwards
Japan,male,51,"<df[,2]>",1991,2018,0.9049189832714061,1991 onwards
Japan,male,52,"<df[,2]>",1975,1990,0.6648649252385039,1975-1990
Japan,male,52,"<df[,2]>",1975,2018,0.9494105364794827,1975 onwards
Japan,male,52,"<df[,2]>",1991,2018,0.8984443094478312,1991 onwards
Japan,male,53,"<df[,2]>",1975,1990,0.6396750432791134,1975-1990
Japan,male,53,"<df[,2]>",1975,2018,0.94379630974797,1975 onwards
Japan,male,53,"<df[,2]>",1991,2018,0.8763905423816425,1991 onwards
Japan,male,54,"<df[,2]>",1975,1990,0.4914177886749731,1975-1990
Japan,male,54,"<df[,2]>",1975,2018,0.9401621585914012,1975 onwards
Japan,male,54,"<df[,2]>",1991,2018,0.9005139622586722,1991 onwards
Japan,male,55,"<df[,2]>",1975,1990,0.7277319195021892,1975-1990
Japan,male,55,"<df[,2]>",1975,2018,0.9500039319646986,1975 onwards
Japan,male,55,"<df[,2]>",1991,2018,0.9085550824009535,1991 onwards
Japan,male,56,"<df[,2]>",1975,1990,0.7061131212821736,1975-1990
Japan,male,56,"<df[,2]>",1975,2018,0.957262754546641,1975 onwards
Japan,male,56,"<df[,2]>",1991,2018,0.9348677234778299,1991 onwards
Japan,male,57,"<df[,2]>",1975,1990,0.6733270213483377,1975-1990
Japan,male,57,"<df[,2]>",1975,2018,0.9505996369737767,1975 onwards
Japan,male,57,"<df[,2]>",1991,2018,0.9296860369869571,1991 onwards
Japan,male,58,"<df[,2]>",1975,1990,0.7513700651237916,1975-1990
Japan,male,58,"<df[,2]>",1975,2018,0.9524097242790137,1975 onwards
Japan,male,58,"<df[,2]>",1991,2018,0.9396325132982154,1991 onwards
Japan,male,59,"<df[,2]>",1975,1990,0.8444454317342036,1975-1990
Japan,male,59,"<df[,2]>",1975,2018,0.9550919975318372,1975 onwards
Japan,male,59,"<df[,2]>",1991,2018,0.958889986500221,1991 onwards
Japan,male,60,"<df[,2]>",1975,1990,0.8040470810898882,1975-1990
Japan,male,60,"<df[,2]>",1975,2018,0.9544515795671443,1975 onwards
Japan,male,60,"<df[,2]>",1991,2018,0.9659978626738467,1991 onwards
Japan,male,61,"<df[,2]>",1975,1990,0.8703993565709539,1975-1990
Japan,male,61,"<df[,2]>",1975,2018,0.9511899049271653,1975 onwards
Japan,male,61,"<df[,2]>",1991,2018,0.9602149639037953,1991 onwards
Japan,male,62,"<df[,2]>",1975,1990,0.8600422468675587,1975-1990
Japan,male,62,"<df[,2]>",1975,2018,0.9433825150944913,1975 onwards
Japan,male,62,"<df[,2]>",1991,2018,0.9610029014493416,1991 onwards
Japan,male,63,"<df[,2]>",1975,1990,0.9121090859343756,1975-1990
Japan,male,63,"<df[,2]>",1975,2018,0.9522310236810537,1975 onwards
Japan,male,63,"<df[,2]>",1991,2018,0.9621208588530594,1991 onwards
Japan,male,64,"<df[,2]>",1975,1990,0.9232657919737746,1975-1990
Japan,male,64,"<df[,2]>",1975,2018,0.9493212693014755,1975 onwards
Japan,male,64,"<df[,2]>",1991,2018,0.94706599021433,1991 onwards
Japan,male,65,"<df[,2]>",1975,1990,0.9528216446884737,1975-1990
Japan,male,65,"<df[,2]>",1975,2018,0.9519342597721553,1975 onwards
Japan,male,65,"<df[,2]>",1991,2018,0.9474612374276487,1991 onwards
Japan,male,66,"<df[,2]>",1975,1990,0.9569465816698296,1975-1990
Japan,male,66,"<df[,2]>",1975,2018,0.9534504050051391,1975 onwards
Japan,male,66,"<df[,2]>",1991,2018,0.9375823745988361,1991 onwards
Japan,male,67,"<df[,2]>",1975,1990,0.9656334841929239,1975-1990
Japan,male,67,"<df[,2]>",1975,2018,0.9539056368961101,1975 onwards
Japan,male,67,"<df[,2]>",1991,2018,0.9365426390249899,1991 onwards
Japan,male,68,"<df[,2]>",1975,1990,0.9751106063817583,1975-1990
Japan,male,68,"<df[,2]>",1975,2018,0.962874172241738,1975 onwards
Japan,male,68,"<df[,2]>",1991,2018,0.9537257660397471,1991 onwards
Japan,male,69,"<df[,2]>",1975,1990,0.9721205811154584,1975-1990
Japan,male,69,"<df[,2]>",1975,2018,0.9676849853982059,1975 onwards
Japan,male,69,"<df[,2]>",1991,2018,0.9598279902034504,1991 onwards
Japan,male,70,"<df[,2]>",1975,1990,0.9799172709955284,1975-1990
Japan,male,70,"<df[,2]>",1975,2018,0.9683937437175429,1975 onwards
Japan,male,70,"<df[,2]>",1991,2018,0.955991495614408,1991 onwards
Japan,male,71,"<df[,2]>",1975,1990,0.9785820396167269,1975-1990
Japan,male,71,"<df[,2]>",1975,2018,0.9770519520502652,1975 onwards
Japan,male,71,"<df[,2]>",1991,2018,0.9719281940637509,1991 onwards
Japan,male,72,"<df[,2]>",1975,1990,0.9713265508688281,1975-1990
Japan,male,72,"<df[,2]>",1975,2018,0.9798998841008101,1975 onwards
Japan,male,72,"<df[,2]>",1991,2018,0.9787472055015428,1991 onwards
Japan,male,73,"<df[,2]>",1975,1990,0.9747841946041496,1975-1990
Japan,male,73,"<df[,2]>",1975,2018,0.9842108548964631,1975 onwards
Japan,male,73,"<df[,2]>",1991,2018,0.9823555067185263,1991 onwards
Japan,male,74,"<df[,2]>",1975,1990,0.9828946804323633,1975-1990
Japan,male,74,"<df[,2]>",1975,2018,0.9873323311303839,1975 onwards
Japan,male,74,"<df[,2]>",1991,2018,0.9821485073087001,1991 onwards
Japan,male,75,"<df[,2]>",1975,1990,0.9720823973580234,1975-1990
Japan,male,75,"<df[,2]>",1975,2018,0.9896722351817043,1975 onwards
Japan,male,75,"<df[,2]>",1991,2018,0.986333128295415,1991 onwards
Japan,male,76,"<df[,2]>",1975,1990,0.9833389790950321,1975-1990
Japan,male,76,"<df[,2]>",1975,2018,0.9901019129821986,1975 onwards
Japan,male,76,"<df[,2]>",1991,2018,0.9800688370260937,1991 onwards
Japan,male,77,"<df[,2]>",1975,1990,0.9702039594630055,1975-1990
Japan,male,77,"<df[,2]>",1975,2018,0.9912396951476816,1975 onwards
Japan,male,77,"<df[,2]>",1991,2018,0.9845918469543029,1991 onwards
Japan,male,78,"<df[,2]>",1975,1990,0.9571998960785967,1975-1990
Japan,male,78,"<df[,2]>",1975,2018,0.9898308173213053,1975 onwards
Japan,male,78,"<df[,2]>",1991,2018,0.9745309463789088,1991 onwards
Japan,male,79,"<df[,2]>",1975,1990,0.9656931771826454,1975-1990
Japan,male,79,"<df[,2]>",1975,2018,0.9897723009270697,1975 onwards
Japan,male,79,"<df[,2]>",1991,2018,0.9736707594863392,1991 onwards
Japan,male,80,"<df[,2]>",1975,1990,0.9389862695814193,1975-1990
Japan,male,80,"<df[,2]>",1975,2018,0.9890091846282855,1975 onwards
Japan,male,80,"<df[,2]>",1991,2018,0.97548194938199,1991 onwards
Japan,male,81,"<df[,2]>",1975,1990,0.9667369987077679,1975-1990
Japan,male,81,"<df[,2]>",1975,2018,0.9906850821747016,1975 onwards
Japan,male,81,"<df[,2]>",1991,2018,0.9726953560801509,1991 onwards
Japan,male,82,"<df[,2]>",1975,1990,0.9400936030895534,1975-1990
Japan,male,82,"<df[,2]>",1975,2018,0.9852775963716518,1975 onwards
Japan,male,82,"<df[,2]>",1991,2018,0.9611147027236794,1991 onwards
Japan,male,83,"<df[,2]>",1975,1990,0.9324200489024846,1975-1990
Japan,male,83,"<df[,2]>",1975,2018,0.984430759256791,1975 onwards
Japan,male,83,"<df[,2]>",1991,2018,0.9604732882560431,1991 onwards
Japan,male,84,"<df[,2]>",1975,1990,0.9649062215730076,1975-1990
Japan,male,84,"<df[,2]>",1975,2018,0.9841010402687447,1975 onwards
Japan,male,84,"<df[,2]>",1991,2018,0.9502718708204935,1991 onwards
Japan,male,85,"<df[,2]>",1975,1990,0.8901339498281191,1975-1990
Japan,male,85,"<df[,2]>",1975,2018,0.9800493949614161,1975 onwards
Japan,male,85,"<df[,2]>",1991,2018,0.9548655184157667,1991 onwards
Japan,male,86,"<df[,2]>",1975,1990,0.885291716023451,1975-1990
Japan,male,86,"<df[,2]>",1975,2018,0.972746785721282,1975 onwards
Japan,male,86,"<df[,2]>",1991,2018,0.9362686286215816,1991 onwards
Japan,male,87,"<df[,2]>",1975,1990,0.8742488743014921,1975-1990
Japan,male,87,"<df[,2]>",1975,2018,0.9722659702959737,1975 onwards
Japan,male,87,"<df[,2]>",1991,2018,0.9356643571034028,1991 onwards
Japan,male,88,"<df[,2]>",1975,1990,0.8739185280589301,1975-1990
Japan,male,88,"<df[,2]>",1975,2018,0.9646028508157614,1975 onwards
Japan,male,88,"<df[,2]>",1991,2018,0.910336003756489,1991 onwards
Japan,male,89,"<df[,2]>",1975,1990,0.9289906098596764,1975-1990
Japan,male,89,"<df[,2]>",1975,2018,0.9697800079018223,1975 onwards
Japan,male,89,"<df[,2]>",1991,2018,0.90347082720203,1991 onwards
Japan,male,90,"<df[,2]>",1975,1990,0.8378784739114713,1975-1990
Japan,male,90,"<df[,2]>",1975,2018,0.9545639168706616,1975 onwards
Japan,male,90,"<df[,2]>",1991,2018,0.9007229520966478,1991 onwards
Japan,male,91,"<df[,2]>",1975,1990,0.8430474872564534,1975-1990
Japan,male,91,"<df[,2]>",1975,2018,0.9474606971478499,1975 onwards
Japan,male,91,"<df[,2]>",1991,2018,0.8870948488543295,1991 onwards
Japan,male,92,"<df[,2]>",1975,1990,0.840768686766587,1975-1990
Japan,male,92,"<df[,2]>",1975,2018,0.9389993854953532,1975 onwards
Japan,male,92,"<df[,2]>",1991,2018,0.8293708125641281,1991 onwards
