Country,sex,year,x.int,x,mx,qx,ax,lx,dx,Lx,Tx,ex
Japan,female,2017,"[57,58)",57,0.002385,0.002382158147221869,0.49980125001025044,96882.3335517902,230.7890401922632,96766.89316237469,3079777.1797858705,31.788841854635137
Japan,female,2017,"[58,59)",58,0.002602,0.002598617732189612,0.4997831666934758,96651.54451159794,251.1604174113454,96525.90984294849,2983010.2866234956,30.863555276817557
Japan,female,2017,"[59,60)",59,0.002753,0.0027492139706098984,0.4997705833635564,96400.3840941866,265.0252827239019,96267.81065161571,2886484.376780547,29.942664688559223
Japan,female,2017,"[60,61)",60,0.002944,0.0029396706815466578,0.499754666708327,96135.35881146269,282.60629575802886,95993.9863308509,2790216.5661289315,29.023832652468762
Japan,female,2017,"[61,62)",61,0.003127,0.003122116027553523,0.49973941670515387,95852.75251570466,299.2634149143996,95703.04282520078,2694222.579798081,28.107931270483395
Japan,female,2017,"[62,63)",62,0.00344,0.003434089978766597,0.4997133333903321,95553.48910079026,328.1392793572013,95389.32539453695,2598519.53697288,27.19439720544322
Japan,female,2017,"[63,64)",63,0.003741,0.003734011177278229,0.4996882500764741,95225.34982143306,355.57252059345774,95047.45271143023,2503130.211578343,26.286385046337163
Japan,female,2017,"[64,65)",64,0.004059,0.004050773393862062,0.4996617500960099,94869.7773008396,384.2959697718761,94677.49932787879,2408082.7588669127,25.383033747730753
Japan,female,2017,"[65,66)",65,0.00453,0.004519755025749195,0.4996225001266055,94485.48133106773,427.0512291064224,94271.7945047296,2313405.259539034,24.484240615053782
Japan,female,2017,"[66,67)",66,0.004818,0.004806412055708198,0.499598500157731,94058.4301019613,452.08357238305325,93832.20680428678,2219133.465034304,23.593137400110944
Japan,female,2017,"[67,68)",67,0.005356,0.005341682205440956,0.49955366687856895,93606.34652957825,500.015355573385,93356.11567837714,2125301.2582300175,22.704670538107724
Japan,female,2017,"[68,69)",68,0.005866,0.005848828614189561,0.4995111669460073,93106.33117400487,544.5629739327269,92833.78348665686,2031945.1425516405,21.823920209616812
Japan,female,2017,"[69,70)",69,0.006622,0.0066001228747440965,0.4994481670690618,92561.76820007214,610.9190436240606,92255.9715530137,1939111.3590649837,20.94937679748724
Japan,female,2017,"[70,71)",70,0.00714,0.007114570757590144,0.4994050005057602,91950.84915644808,654.190822544042,91623.3645019675,1846855.38751197,20.085245589952866
Japan,female,2017,"[71,72)",71,0.007507,0.007478892852928465,0.4993744172549839,91296.65833390404,682.7979255097016,90954.83222454865,1755232.0230100024,19.225588921234124
Japan,female,2017,"[72,73)",72,0.008542,0.008505620775471012,0.49928816753237015,90613.86040839434,770.7271336352569,90227.9482129793,1664277.190785454,18.366695594742342
Japan,female,2017,"[73,74)",73,0.009333,0.00928958273160807,0.49922225112854335,89843.13327475908,834.6052194227668,89425.18155178017,1574049.2425724745,17.519972703519844
Japan,female,2017,"[74,75)",74,0.010464,0.010409442813289038,0.49912800159135884,89008.52805533631,926.5291826870525,88544.45553201993,1484624.0610206942,16.679570974342013
Japan,female,2017,"[75,76)",75,0.011747,0.011678273369307268,0.4990210855849284,88081.99887264926,1028.6456617498188,87566.66908570807,1396079.6054886745,15.849772068719226
Japan,female,2017,"[76,77)",76,0.013344,0.013255363525061736,0.4988880033003511,87053.35321089944,1153.92384288607,86475.10812995148,1308512.9364029663,15.031160640451183
Japan,female,2017,"[77,78)",77,0.015083,0.014969821294800179,0.4987430880989905,85899.42936801337,1285.899106964469,85254.86355264009,1222037.8282730149,14.226378885912236
Japan,female,2017,"[78,79)",78,0.017009,0.01686516361843493,0.4985825901679206,84613.5302610489,1427.0210321859922,83897.9970713143,1136782.9647203747,13.435002194249337
Japan,female,2017,"[79,80)",79,0.02002,0.01982093047067246,0.49833167781117993,83186.50922886291,1648.8340155232436,82359.34143472751,1052884.9676490605,12.65691970259698
Japan,female,2017,"[80,81)",80,0.023453,0.023180115875482965,0.4980456012499417,81537.67521333967,1890.052759662707,80588.95491675728,970525.6262143329,11.902787560167692
Japan,female,2017,"[81,82)",81,0.026375,0.026030217550480628,0.49780210881554154,79647.62245367696,2073.2449398477474,78606.44321697656,889936.6712975757,11.173424188715272
Japan,female,2017,"[82,83)",82,0.030689,0.030222873131563244,0.4974426234759832,77574.37751382921,2344.520569860455,76396.12140703356,811330.2280805991,10.45873978087627
Japan,female,2017,"[83,84)",83,0.034945,0.03434147398403442,0.49708797593329734,75229.85694396876,2583.5041750639357,73930.58163010258,734934.1066735656,9.769181233734699
Japan,female,2017,"[84,85)",84,0.041298,0.04045685651882558,0.49655859782206946,72646.35276890482,2939.043070587577,71166.71680438687,661003.525043463,9.098922380125263
Japan,female,2017,"[85,86)",85,0.048391000000000003,0.047238815384714195,0.49596757404214387,69707.30969831724,3292.890733803899,68047.58599334392,589836.808239076,8.461620607534577
Japan,female,2017,"[86,87)",86,0.054646,0.05317973699227563,0.49544639329373297,66414.41896451334,3531.901333027621,64632.385408403585,521789.22224573215,7.85656534200104
Japan,female,2017,"[87,88)",87,0.064335,0.062309179516184754,0.4946391197997677,62882.51763148572,3918.1580795299014,60902.43381565084,457156.83683732856,7.270014847631146
Japan,female,2017,"[88,89)",88,0.074254,0.07156415881439315,0.49381273521847824,58964.35955195582,4219.7347913651465,56828.38353981127,396254.40302167775,6.720235851498097
Japan,female,2017,"[89,90)",89,0.087316,0.0836125285660343,0.492724591088459,54744.624760590676,4577.336501631711,52422.654514999726,339426.01948186645,6.200170719339938
Japan,female,2017,"[90,91)",90,0.100998,0.09606515924626224,0.49158493054116725,50167.288258958964,4819.328535550041,47717.06900681236,287003.36496686673,5.720926422918886
Japan,female,2017,"[91,92)",91,0.115619,0.10918544100310523,0.4903672292701362,45347.95972340892,4951.336980991451,42824.59613896901,239286.29596005438,5.276671705177801
Japan,female,2017,"[92,93)",92,0.131116,0.12288397696909281,0.4890767960362208,40396.62274241747,4964.097658708364,37860.3500618411,196461.69982108535,4.863319913493551
Japan,female,2017,"[93,94)",93,0.150691,0.13988656734812133,0.4874471666787228,35432.52508370911,4956.534306436271,32892.039381491086,158601.34975924427,4.476151484675439
Japan,female,2017,"[94,95)",94,0.168022,0.1546647628951302,0.4860047504289069,30475.990777272837,4713.561887561078,28053.242358507086,125709.31037775318,4.12486377543793
Japan,female,2017,"[95,96)",95,0.192113,0.1747863859154839,0.48400042245462327,25762.42888971176,4502.921838037371,23438.923123564622,97656.06801924609,3.7906390130103413
Japan,female,2017,"[96,97)",96,0.218187,0.19602491573217706,0.48183215993975104,21259.507051674387,4167.393078312096,19100.097981603376,74217.14489568147,3.491009679353603
Japan,female,2017,"[97,98)",97,0.244984,0.2172829383853333,0.47960505870114556,17092.11397336229,3713.824747349174,15159.458361971285,55117.04691407809,3.224706259271198
Japan,female,2017,"[98,99)",98,0.270335,0.23687619496340062,0.47749947505777346,13378.289226013118,3168.9982469778442,11722.485978426199,39957.58855210681,2.986748744705875
Japan,female,2017,"[99,100)",99,0.295858,0.2561069466658218,0.4753810599659509,10209.290979035273,2614.670340263643,8837.585396587694,28235.10257368061,2.7656281549483945
Japan,female,2017,"[100,101)",100,0.33094,0.28175173735649217,0.47247187599649054,7594.62063877163,2139.797559537379,6465.817246441588,19397.517177092916,2.5541127200041833
Japan,female,2017,"[101,102)",101,0.3677,0.30767515200837503,0.4694271593783297,5454.823079234251,1678.3135200821903,4564.355507430489,12931.699930651328,2.370690990855506
Japan,female,2017,"[102,103)",102,0.389437,0.3225618351583326,0.467628652785955,3776.509559152061,1218.157853893074,3127.9972213556352,8367.344423220839,2.2156290861076378
Japan,female,2017,"[103,104)",103,0.432376,0.351034680154925,0.46408043630410845,2558.351705258987,898.0701725793956,2077.058330201943,5239.347201865204,2.047938596986146
Japan,female,2017,"[104,105)",104,0.471655,0.376031254994891,0.46084037634292674,1660.2815326795912,624.3177483783479,1323.67461042149,3162.28887166326,1.904670267915058
Japan,female,2017,"[105,106)",105,0.510781,0.3999732251430126,0.45761885960266646,1035.9637843012433,414.3577759383285,811.2239412553099,1838.6142612417702,1.774786232012844
Japan,female,2017,"[106,107)",106,0.529001,0.4108067201449307,0.4561208294803669,621.6060083629148,255.3599255179514,482.72106388825614,1027.3903199864603,1.652799854190976
Japan,female,2017,"[107,108)",107,0.565791,0.4320892483593446,0.45310040442209454,366.24608284496344,158.2509946510345,279.6986778705114,544.6692560982042,1.4871674581944117
Japan,female,2017,"[108,109)",108,0.615556,0.45965961747817885,0.44902471577924263,207.99508819392895,95.60694267656146,155.31802577923284,264.9705782276928,1.2739270938006066
Japan,female,2017,"[109,110)",109,0.637802,0.47154731254653914,0.44720672879264844,112.38814551736749,52.99632798080401,83.09213201088114,109.65255244845996,0.9756594162461307
Japan,female,2017,"[110,+)",110,0.708862,1,0.44720672879264844,59.39181753656348,59.39181753656885,26.56042043757881,26.56042043757881,0.44720672879264844
Japan,male,1947,"[0,1)",0,0.095448,0.09103437336264386,0.4920472074629352,100000,9103.437336264382,95375.88358335833,4975829.709997676,49.758297099976765
Japan,male,1947,"[1,2)",1,0.037017,0.03634024700599703,0.49691532044607456,90896.56266373562,3303.2035391962418,89234.77156971769,4880453.826414319,53.69239147655294
Japan,male,1947,"[2,3)",2,0.017203,0.017055873277257882,0.4985664237376568,87593.35912453938,1493.9812331574794,86844.2267719284,4791219.054844601,54.6984280855412
Japan,male,1947,"[3,4)",3,0.01133,0.011266057268218499,0.49905583535348796,86099.3778913819,970.0005220822932,85613.4617901407,4704374.828072673,54.6388945342607
Japan,male,1947,"[4,5)",4,0.007468,0.007440183774927611,0.4993776672458523,85129.3773692996,633.3782122727571,84812.29409115597,4618761.366282532,54.255787003420586
Japan,male,1947,"[5,6)",5,0.00511,0.005096966160424099,0.4995741668518292,84495.99915702685,430.6732483945816,84280.47913788437,4533949.072191375,53.65874263189092
Japan,male,1947,"[6,7)",6,0.003932,0.0039242798099105025,0.4996723334200226,84065.32590863227,329.895861176803,83900.26988219528,4449668.593053491,52.931081215216885
Japan,male,1947,"[7,8)",7,0.003328,0.0033224683461494653,0.4997226667175596,83735.43004745546,278.2083157838788,83596.2487331381,4365768.323171296,52.1376473578398
Japan,male,1947,"[8,9)",8,0.002497,0.002493885088683867,0.4997919166805218,83457.22173167158,208.13272081960167,83353.11206231434,4282172.0744381575,51.309784648787264
Japan,male,1947,"[9,10)",9,0.002216,0.0022135464846646524,0.4998153333546611,83249.08901085198,184.27572833150043,83156.91711710567,4198818.962375844,50.43681573294459
Japan,male,1947,"[10,11)",10,0.002004,0.0020019933326775874,0.4998330000087208,83064.81328252048,166.29520237172255,82981.63791003727,4115662.045258738,49.54759882816478
Japan,male,1947,"[11,12)",11,0.001738,0.0017364905525998342,0.4998551666747062,82898.51808014876,143.95249347070057,82826.5209842951,4032680.407348701,48.64598910501374
Japan,male,1947,"[12,13)",12,0.001731,0.0017295026835761895,0.49985575000800964,82754.56558667806,143.1242432603467,82682.98281937694,3949853.8863644055,47.729739844109076
Japan,male,1947,"[13,14)",13,0.001812,0.00181035931912088,0.49984900001140886,82611.44134341771,149.5563927020703,82536.64056405309,3867170.9035450285,46.81156557321289
Japan,male,1947,"[14,15)",14,0.002049,0.0020469022325197983,0.49982925001108924,82461.88495071564,168.79141640340094,82377.46042138146,3784634.2629809757,45.89555847823402
Japan,male,1947,"[15,16)",15,0.002722,0.0027182987170589756,0.49977316668815774,82293.09353431224,223.69721057714196,82181.19418704454,3702256.802559594,44.988669687279796
Japan,male,1947,"[16,17)",16,0.003171,0.003165977689484678,0.4997357500409976,82069.3963237351,259.82987775040965,81939.41272482535,3620075.6083725495,44.10993342868779
Japan,male,1947,"[17,18)",17,0.004238,0.0042290323507718774,0.49964683343785055,81809.56644598469,345.9753031027067,81636.45660752495,3538136.195647724,43.24844085298756
Japan,male,1947,"[18,19)",18,0.005412,0.005397381511642374,0.4995490002204974,81463.59114288198,439.69008070656855,81243.54780239925,3456499.739040199,42.42999468287272
Japan,male,1947,"[19,20)",19,0.006846,0.006822619526664853,0.4994295004458138,81023.90106217541,552.795249513365,80747.18806797532,3375256.1912378,41.65753743019267
Japan,male,1947,"[20,21)",20,0.007565,0.007536457407754771,0.4993695839354473,80471.10581266205,606.4670615120558,80167.48995532782,3294509.003169825,40.94027253508224
Japan,male,1947,"[21,22)",21,0.008342,0.008307302068416456,0.4993048341395223,79864.63875114999,663.4596786907641,79532.44769728617,3214341.513214497,40.24736809027653
Japan,male,1947,"[22,23)",22,0.008767,0.008728681915477265,0.49926941760290333,79201.17907245923,691.3218994542403,78855.01305512164,3134809.065517211,39.58033330096324
Japan,male,1947,"[23,24)",23,0.009202,0.009159791165784026,0.49923316774906823,78509.85717300499,719.1338961602742,78149.73876986053,3055954.052462089,38.924463277623374
Japan,male,1947,"[24,25)",24,0.009179,0.009137001578901627,0.4992350844080278,77790.72327684471,710.7739614044258,77434.79261405705,2977804.3136922284,38.27968410956535
Japan,male,1947,"[25,26)",25,0.009025,0.008984396926888127,0.49924791768768273,77079.94931544029,692.5168597543379,76733.17005588191,2900369.521078171,37.62806730981053
Japan,male,1947,"[26,27)",26,0.008952,0.008912050147238504,0.49925400099698436,76387.43245568595,680.7686286638636,76046.54028863575,2823636.3510222896,36.96467154672784
Japan,male,1947,"[27,28)",27,0.00865,0.008612696386240182,0.49927916756534785,75706.66382702209,652.0385099572886,75380.17456153683,2747589.8107336536,36.29257547276773
Japan,male,1947,"[28,29)",28,0.008342,0.008307302068416456,0.4993048341395223,75054.6253170648,623.501444140682,74742.44115807653,2672209.6361721167,35.60353042711879
Japan,male,1947,"[29,30)",29,0.008464,0.008428281197687126,0.49929466750815266,74431.12387292412,627.3264418608887,74117.01817827123,2597467.1950140405,34.897594713854964
Japan,male,1947,"[30,31)",30,0.008079,0.008046452588657438,0.4993267507326067,73803.79743106323,593.8587568919174,73506.46823764425,2523350.1768357693,34.18997754407849
Japan,male,1947,"[31,32)",31,0.007996,0.007964117027343787,0.49933366737721485,73209.93867417131,583.0525191657653,72918.02390767411,2449843.708598125,33.46326677722566
Japan,male,1947,"[32,33)",32,0.008495,0.008459019444524762,0.4992920841848161,72626.88615500554,614.3522421804664,72319.27512424698,2376925.684690451,32.72790299197799
Japan,male,1947,"[33,34)",33,0.008466,0.008430264339141624,0.49929450084258065,72012.53391282508,607.0846966165263,71708.56326677487,2304606.409566204,32.0028512308156
Japan,male,1947,"[34,35)",34,0.008341,0.00830631037522267,0.49930491747245753,71405.44921620855,593.1158236720366,71108.4790399267,2232897.846299429,31.270692514494765
Japan,male,1947,"[35,36)",35,0.008424,0.008388617535667109,0.4992980008299952,70812.33339253652,594.0175816381234,70514.90760186818,2161789.3672595024,30.52843005858851
Japan,male,1947,"[36,37)",36,0.008436,0.008400516800860958,0.49929700083367834,70218.31581089839,589.870141697611,69922.96606183173,2091274.4596576341,29.782463955551798
Japan,male,1947,"[37,38)",37,0.008803,0.008764367040592136,0.49926641761359747,69628.44566920078,610.2492543108092,69322.8733739411,2021351.4935958025,29.03054167256703
Japan,male,1947,"[38,39)",38,0.00875,0.008711830159830236,0.4992708342631289,69018.19641488997,601.2748051043309,68717.12058335148,1952028.6202218612,28.282811223979348
Japan,male,1947,"[39,40)",39,0.008823,0.008784191555005538,0.49926475095367095,68416.92160978564,600.987345024143,68115.98606190129,1883311.4996385097,27.526983899976297
Japan,male,1947,"[40,41)",40,0.009052,0.009011153986949183,0.4992456676971102,67815.9342647615,611.0998264285881,67509.92337920784,1815195.5135766084,26.76650455761427
Japan,male,1947,"[41,42)",41,0.009401,0.009356948749511762,0.49921658448683104,67204.83443833291,628.8321915589186,66889.9257056594,1747685.5901974007,26.005355192133912
Japan,male,1947,"[42,43)",42,0.009707,0.009660039147998511,0.49919108460413497,66576.00224677399,643.1267880210653,66253.91861760314,1680795.6644917412,25.24626904243392
Japan,male,1947,"[43,44)",43,0.010241,0.010188739511532874,0.49914658482514085,65932.87545875293,671.7728932955724,65596.41571092395,1614541.745874138,24.487658617045792
Japan,male,1947,"[44,45)",44,0.010798,0.01073991086815207,0.4991001684150689,65261.10256545735,700.8984247103435,64910.0226625618,1548945.3301632141,23.734587208507715
Japan,male,1947,"[45,46)",45,0.011052,0.010991151021941259,0.4990790018745912,64560.20414074701,709.5909537183034,64204.75513194968,1484035.3075006523,22.986843478148284
Japan,male,1947,"[46,47)",46,0.011545,0.011478612215430228,0.4990379188040208,63850.613187028706,732.9164284913422,63483.44984766896,1419830.5523687026,22.236756727923517
Japan,male,1947,"[47,48)",47,0.012321,0.01224540725739598,0.4989732525979349,63117.696758537364,772.901901957106,62730.452232538926,1356347.1025210337,21.489172960633624
Japan,male,1947,"[48,49)",48,0.012972,0.012888226236991263,0.4989190030317445,62344.79485658026,803.5138208104254,61942.1693501708,1293616.6502884948,20.749393004891065
Japan,male,1947,"[49,50)",49,0.014394,0.014290901640709563,0.4988005041418404,61541.28103576983,879.4803941254504,61100.485905617024,1231674.480938324,20.013793346655135
Japan,male,1947,"[50,51)",50,0.014582,0.014476197532841573,0.49878483763998815,60661.80064164438,878.1522087862977,60221.65743974075,1170573.995032707,19.296723517124
Japan,male,1947,"[51,52)",51,0.016231,0.016099987100660407,0.4986474226056572,59783.648432858085,962.5159685994295,59301.08857121755,1110352.3375929662,18.572843355988592
Japan,male,1947,"[52,53)",52,0.017454,0.017302561292424246,0.49854550738498915,58821.132464258655,1017.7562497526451,58310.774020433186,1051051.2490217488,17.868599344978552
Japan,male,1947,"[53,54)",53,0.019166,0.018983500013385002,0.4984028431113856,57803.37621450601,1097.3103931417718,57252.96844108177,992740.4750013155,17.17443755045199
Japan,male,1947,"[54,55)",54,0.020369,0.020162953279486473,0.4983025950708182,56706.06582136424,1143.3617558196493,56132.444195574244,935487.5065602337,16.497132943541025
Japan,male,1947,"[55,56)",55,0.021333,0.02110706105946214,0.49822226348407384,55562.70406554459,1172.7653873402814,54974.23650402076,879355.0623646595,15.826354695180559
Japan,male,1947,"[56,57)",56,0.022908,0.022647603942314132,0.4980910166964492,54389.93867820431,1231.8017896307283,53771.686294339255,824380.8258606388,15.156862572286611
Japan,male,1947,"[57,58)",57,0.026396,0.0260506707011533,0.49780035887655316,53158.13688857358,1384.8051191710474,52462.68825469997,770609.1395662995,14.496541539474892
Japan,male,1947,"[58,59)",58,0.029374,0.028946777360649878,0.4975522018670375,51773.33176940253,1498.6711079479574,51020.327771088596,718146.4513115995,13.87097230887536
Japan,male,1947,"[59,60)",59,0.029809,0.02936909365204521,0.49751595345413335,50274.660661454574,1476.5212172910542,49532.73230537934,667126.1235405109,13.269629566132396
Japan,male,1947,"[60,61)",60,0.035632,0.03500465356313853,0.49703072949777294,48798.13944416352,1708.1619657686679,47938.9864663412,617593.3912351315,12.656084807122673
Japan,male,1947,"[61,62)",61,0.036892,0.03621978200796727,0.49692573640152204,47089.97747839485,1705.5887190275535,46231.93968956819,569654.4047687904,12.097147530600349
Japan,male,1947,"[62,63)",62,0.040991,0.04016223155115839,0.496584178990112,45384.3887593673,1822.7383301614973,44466.79344640286,523422.46507922217,11.533094955943154
Japan,male,1947,"[63,64)",63,0.044425,0.0434526615462173,0.4962980384336042,43561.6504292058,1892.8696524949119,42608.20827225461,478955.6716328193,10.99489268459178
Japan,male,1947,"[64,65)",64,0.048686,0.04751983848123098,0.49594299360445504,41668.78077671089,1980.093732219124,40670.70065766593,436347.46336056467,10.47180779535656
Japan,male,1947,"[65,66)",65,0.05353,0.05212249574787353,0.49553937969118067,39688.687044491766,2068.6734217152043,38645.12276695695,395676.76270289876,9.969510008213113
Japan,male,1947,"[66,67)",66,0.056943,0.05535208723700058,0.49525500642184994,37620.01362277656,2082.3462759050817,36568.95976511737,357031.6399359418,9.490470777495453
Japan,male,1947,"[67,68)",67,0.062001,0.060118053091327894,0.4948335809968256,35537.66734687148,2136.4553723011704,34458.40183708601,320462.68017082446,9.017549661965532
Japan,male,1947,"[68,69)",68,0.068059,0.06579464616467912,0.4943288544672111,33401.21197457031,2197.6209233382942,32289.93848481901,286004.27833373845,8.562691633809127
Japan,male,1947,"[69,70)",69,0.071918,0.06939279752680738,0.4940073499005404,31203.591051232015,2165.3044759274417,30107.962901185267,253714.33984891942,8.1309340143689
Japan,male,1947,"[70,71)",70,0.080889,0.07770393937425712,0.4932599849676951,29038.286575304573,2256.3892595797734,27894.883847986388,223606.37694773416,7.7003984504340135
Japan,male,1947,"[71,72)",71,0.084061,0.08062482750093003,0.49299574152258785,26781.8973157248,2159.285851227931,25687.130193882214,195711.49309974775,7.307603744146877
Japan,male,1947,"[72,73)",72,0.092304,0.08817208827808709,0.49230909204611706,24622.61146449687,2171.027071684657,23520.400759280827,170024.36290586554,6.905212436585868
Japan,male,1947,"[73,74)",73,0.101229,0.09627394407889978,0.49156569037772435,22451.584392812212,2161.5025803163007,21352.602320642327,146503.96214658473,6.525328439336665
Japan,male,1947,"[74,75)",74,0.105644,0.10025509974785585,0.49119797047636915,20290.08181249591,2034.1841760039351,19255.084775320254,125151.35982594239,6.168105233999909
Japan,male,1947,"[75,76)",75,0.11746,0.11082392192176016,0.49021391673057835,18255.897636491976,2023.190174278232,17224.503441837496,105896.27505062213,5.80066108822524
Japan,male,1947,"[76,77)",76,0.122525,0.11531621242767176,0.489792137130701,16232.707462213744,1871.8943419888928,15277.652250470459,88671.77160878465,5.462537399580045
Japan,male,1947,"[77,78)",77,0.137357,0.12834101167936485,0.48855718103255263,14360.813120224851,1843.081284387954,13418.182432551333,73394.11935831419,5.110721708017397
Japan,male,1947,"[78,79)",78,0.160125,0.1479627223503135,0.48666194875379354,12517.731835836898,1852.1576800816147,11566.948821743106,59975.93692576285,4.791278301238113
Japan,male,1947,"[79,80)",79,0.170624,0.15686146603191564,0.48578822758196694,10665.574155755283,1673.017598143886,9805.288811327155,48408.98810401974,4.53880751257049
Japan,male,1947,"[80,81)",80,0.176566,0.1618565401386831,0.48529380619427087,8992.556557611397,1455.5040914164065,8243.399586649792,38603.69929269259,4.292850319636633
Japan,male,1947,"[81,82)",81,0.19731,0.17906389632953612,0.48356815890118376,7537.05246619499,1349.6139814370144,6840.068832988769,30360.2997060428,4.028139626493791
Japan,male,1947,"[82,83)",82,0.212534,0.19146717426195992,0.48230215277275157,6187.438484757976,1184.6913625963116,5574.12631671315,23520.230873054028,3.801287225884078
Japan,male,1947,"[83,84)",83,0.233765,0.20845219222449074,0.48053730241915904,5002.747122161664,1042.8336047593616,4461.033964705413,17946.10455634088,3.58724998847962
Japan,male,1947,"[84,85)",84,0.229506,0.20507380093366223,0.4808912689300602,3959.9135174023027,812.074516382278,3538.3585456688634,13485.070591635465,3.4053952270355774
Japan,male,1947,"[85,86)",85,0.267004,0.23432999122078657,0.4777760593969038,3147.8390010200246,737.633085473472,2762.629344404848,9946.712045966602,3.159854123016925
Japan,male,1947,"[86,87)",86,0.292058,0.2532747753456889,0.4756963631123088,2410.2059155465527,610.4443617969034,2090.1477165388505,7184.082701561754,2.9806925023386017
Japan,male,1947,"[87,88)",87,0.313029,0.26877129337109484,0.4739567519936463,1799.7615537496492,483.7242405608645,1545.3016831056052,5093.934985022904,2.830338815944882
Japan,male,1947,"[88,89)",88,0.320943,0.2745353987060799,0.47330055232880586,1316.0373131887848,361.2988284883611,1125.7414197797154,3548.6333019172985,2.696453410822288
Japan,male,1947,"[89,90)",89,0.342484,0.2899955206336591,0.4715153054148842,954.7384847004237,276.8698839396902,808.41698864674,2422.8918821375833,2.5377544960888785
Japan,male,1947,"[90,91)",90,0.353786,0.29797481532891246,0.470579152649794,677.8686007607334,201.98777112894783,570.9320638152664,1614.4748934908432,2.3816929884036666
Japan,male,1947,"[91,92)",91,0.422678,0.3447103976040998,0.46488127008899127,475.8808296317856,164.04106999454166,388.0993806030636,1043.5428296755767,2.1928658703966315
Japan,male,1947,"[92,93)",92,0.431805,0.35066401514250334,0.4641275787113175,311.83975963724396,109.35098219546913,253.2415840378623,655.4434490725132,2.101859781558886
Japan,male,1947,"[93,94)",93,0.454621,0.36531153069979205,0.46224477941836684,202.48877744177483,73.97148523678428,162.71022508151688,402.2018650346509,1.9862921299443526
Japan,male,1947,"[94,95)",94,0.479488,0.38089970997823397,0.46019494233885405,128.51729220499055,48.95219932806886,102.09264742406243,239.49163995313398,1.863497400576528
Japan,male,1947,"[95,96)",95,0.573657,0.43653891086594987,0.45245540738136336,79.5650928769217,34.73325898743955,60.54708473432651,137.39899252907156,1.7268752861460546
Japan,male,1947,"[96,97)",96,0.49941,0.39311138161071035,0.4585544763014102,44.83183388948215,17.623904160436194,35.28944987172102,76.85190779474505,1.7142262791256242
Japan,male,1947,"[97,98)",97,0.500236,0.39361246463372157,0.4584864943259914,27.207929729045954,10.709380278230881,21.40865567098506,41.562457923024034,1.52758619773462
Japan,male,1947,"[98,99)",98,0.664403,0.48541935933323,0.4450361936315086,16.498549450815073,8.008715304342266,12.054002321395698,20.153802252038975,1.2215499497165385
Japan,male,1947,"[99,100)",99,1.020938,0.6397431392967445,0.416364055769606,8.489834146472807,5.431313148973212,5.3199245683608725,8.099799930643277,0.954058676636036
Japan,male,1947,"[100,101)",100,1.356118,0.7423409294761742,0.39030901541244867,3.058520997499596,2.2704653201062457,1.6742387610121292,2.779875362282404,0.9088953008839925
Japan,male,1947,"[101,102)",101,0.5,0.3934693402873666,0.4585059174632016,0.7880556773933503,0.3100757474936753,0.6201514949873506,1.105636601270275,1.4029930028895754
Japan,male,1947,"[102,103)",102,0.75,0.5276334472589853,0.43807819893098965,0.47797992989967497,0.2521981981335737,0.3362642641780981,0.4854851062829245,1.0157018651072334
Japan,male,1947,"[103,104)",103,1.5,0.7768698398515702,0.37944974987779845,0.22578173176610128,0.17540301779854128,0.11693534519902751,0.14922084210482636,0.6609075098219717
Japan,male,1947,"[104,105)",104,1.714286,0.8199077393069866,0.36368381452470167,0.05037871396756,0.04130589747833543,0.024095102846511857,0.032285496905798856,0.6408559163814348
Japan,male,1947,"[105,106)",105,1,0.6321205588285577,0.41802329313067355,0.009072816489224573,0.00573511382931759,0.0057351138293175894,0.008190394059287,0.9027399671330737
Japan,male,1947,"[106,107)",106,1.5,0.7768698398515702,0.37944974987779845,0.0033377026599069833,0.002592960530874098,0.0017286403539160651,0.002455280229969411,0.7356198200225049
Japan,male,1947,"[107,108)",107,0.75,0.5276334472589853,0.43807819893098965,7.447421290328852e-4,3.9295085686061733e-4,5.239344758141563e-4,7.266398760533457e-4,0.9756932604268715
Japan,male,1947,"[108,109)",108,1.714286,0.8199077393069866,0.36368381452470167,3.517912721722679e-4,2.88436386674693e-4,1.682545308511491e-4,2.0270540023918938e-4,0.5762092930489958
Japan,male,1947,"[109,110)",109,1.714286,0.8199077393069866,0.36368381452470167,6.335488549757491e-5,5.194516094236964e-5,3.030133883282581e-5,3.4450869388040295e-5,0.5437760500626112
Japan,male,1947,"[110,+)",110,1.714286,1,0.36368381452470167,1.1409724555205278e-5,1.1409720173105597e-5,4.149530555214483e-6,4.149530555214483e-6,0.36368381452470167
Japan,male,2017,"[0,1)",0,0.001891,0.00188921318596591,0.49984241667652896,100000,188.92131859659276,99905.50956985244,8112688.077965969,81.12688077965969
Japan,male,2017,"[1,2)",1,3.41e-4,3.4094186610811317e-4,0.49997158367477823,99811.0786814034,34.02977542389999,99794.0628266903,8012782.568396118,80.27949075646092
Japan,male,2017,"[2,3)",2,1.69e-4,1.689857203044376e-4,0.49998591678649973,99777.048905979507,16.860896479221992,99768.61822028429,7912988.505569426,79.30670021144724
Japan,male,2017,"[3,4)",3,1.25e-4,1.2499218782546784e-4,0.49998958059222787,99760.18800950029,12.469244157182402,99753.95325749955,7813219.887349143,78.32001967162572
Japan,male,2017,"[4,5)",4,1.04e-4,1.0399459218746188e-4,0.49999133235542104,99747.7187653431,10.373223334638169,99742.53206376437,7713465.9340916425,77.329747783381407
